fold,feature,baseline_rmse,rmse_permuted,delta,n_val_rows
4,solar_forecast_lag_1,62.8859764735929,65.18954932336965,2.3035728497767494,2016
4,solar_forecast_lag_2,62.8859764735929,72.132402858286,9.246426384693102,2016
4,solar_forecast_lag_6,62.8859764735929,63.51723201934781,0.6312555457549109,2016
4,solar_forecast_roll_mean_24,62.8859764735929,64.21802046059595,1.332043987003054,2016
4,solar_forecast_roll_mean_6,62.8859764735929,63.46645811859771,0.5804816450048094,2016
4,temp_apparent_gap,62.8859764735929,64.79091350357156,1.9049370299786617,2016
4,temp_dew_spread,62.8859764735929,63.51938387712615,0.6334074035332549,2016
4,wind_dir_cos,62.8859764735929,63.081923868168865,0.19594739457596688,2016
4,wind_dir_sin,62.8859764735929,68.56029839391928,5.674321920326385,2016
4,wind_direction_80m,62.8859764735929,63.10426160083438,0.21828512724147942,2016
4,wind_forecast,62.8859764735929,64.3877295016094,1.501753028016502,2016
4,wind_forecast_diff_1,62.8859764735929,57.937141332633296,-4.948835140959602,2016
4,wind_forecast_diff_6,62.8859764735929,66.4120061982063,3.5260297246134016,2016
4,wind_forecast_lag_1,62.8859764735929,62.24487652606003,-0.6410999475328651,2016
4,wind_forecast_lag_2,62.8859764735929,62.17757344677025,-0.7084030268226442,2016
4,wind_forecast_lag_6,62.8859764735929,63.04218851903206,0.15621204543916178,2016
4,wind_forecast_roll_mean_24,62.8859764735929,99.84879389016362,36.96281741657072,2016
4,wind_forecast_roll_mean_6,62.8859764735929,63.21036421719608,0.32438774360318234,2016
4,wind_gust_speed_10m,62.8859764735929,62.52603587157742,-0.3599406020154774,2016
4,wind_speed_10m,62.8859764735929,63.46476180242482,0.5787853288319198,2016
4,wind_speed_80m,62.8859764735929,62.61217017564152,-0.27380629795137423,2016
4,ws_ratio_80_10,62.8859764735929,57.55337221890224,-5.332604254690658,2016
5,air_temperature_2m,81.1418092947197,81.03125367970829,-0.11055561501142108,2016
5,apparent_temperature_2m,81.1418092947197,91.86604720057038,10.724237905850671,2016
5,clear_sky_proxy,81.1418092947197,80.95664404633597,-0.18516524838373982,2016
5,cloud_cover_low,81.1418092947197,81.19913259428284,0.0573232995631372,2016
5,cloud_cover_total,81.1418092947197,81.42977759572781,0.28796830100810666,2016
5,cloud_low_share,81.1418092947197,80.9458887183432,-0.1959205763765084,2016
5,convective_available_potential_energy,81.1418092947197,83.54171738489408,2.399908090174378,2016
5,convective_inhibition,81.1418092947197,78.7530766462314,-2.3887326484883005,2016
5,dew_point_temperature_2m,81.1418092947197,80.66935765027144,-0.47245164444827026,2016
5,diffuse_horizontal_irradiance,81.1418092947197,80.90825738836635,-0.23355190635335532,2016
5,direct_normal_irradiance,81.1418092947197,81.96296326433749,0.8211539696177823,2016
5,freezing_level_height,81.1418092947197,80.73862711468703,-0.4031821800326725,2016
