fold,feature,baseline_rmse,rmse_permuted,delta,n_val_rows
3,month_x_market,87.60307210837384,87.63290517536612,0.029833066992281942,2016
3,net_load_share,87.60307210837384,71.7801088406036,-15.822963267770234,2016
3,precipitation_amount,87.60307210837384,87.6011499205257,-0.0019221878481374688,2016
3,precipitation_amount_xmk_diff,87.60307210837384,87.603290590238,0.00021848186416661974,2016
3,precipitation_amount_xmk_mean,87.60307210837384,87.63112130665702,0.02804919828318475,2016
3,precipitation_amount_xmk_std,87.60307210837384,87.6114450919474,0.008372983573565307,2016
3,precipitation_amount_xmk_z,87.60307210837384,87.6048654799577,0.001793371583858061,2016
3,relative_humidity_2m,87.60307210837384,87.7308181680494,0.12774605967555885,2016
3,residual_load,87.60307210837384,86.442175869782,-1.1608962385918318,2016
3,residual_load_1819,87.60307210837384,88.49863640025389,0.8955642918800493,2016
3,residual_load_diff_1,87.60307210837384,86.38378082024364,-1.2192912881301936,2016
3,residual_load_diff_24,87.60307210837384,83.01630873656016,-4.586763371813674,2016
3,residual_load_diff_6,87.60307210837384,87.22686462806476,-0.3762074803090769,2016
3,residual_load_lag_1,87.60307210837384,76.76904488704255,-10.834027221331283,2016
3,residual_load_lag_168,87.60307210837384,86.48957682552005,-1.1134952828537905,2016
3,residual_load_lag_2,87.60307210837384,88.37555607531571,0.772483966941877,2016
3,residual_load_lag_24,87.60307210837384,87.39579864771045,-0.20727346066338725,2016
3,residual_load_lag_48,87.60307210837384,87.3435003139933,-0.259571794380534,2016
3,residual_load_lag_6,87.60307210837384,87.4062736804738,-0.19679842790003477,2016
3,residual_load_roll_mean_24,87.60307210837384,88.3630448819144,0.7599727735405679,2016
3,residual_load_roll_mean_6,87.60307210837384,87.57429345800992,-0.028778650363918246,2016
3,residual_load_roll_mean_72,87.60307210837384,87.77248347507498,0.16941136670114076,2016
3,residual_load_roll_std_24,87.60307210837384,86.94446412895043,-0.6586079794234081,2016
3,residual_load_roll_std_6,87.60307210837384,87.51402982375208,-0.08904228462175467,2016
3,residual_load_roll_std_72,87.60307210837384,87.52276058401662,-0.08031152435721367,2016
3,residual_load_sq,87.60307210837384,71.94908968304165,-15.653982425332188,2016
3,residual_load_xmk_diff,87.60307210837384,87.60084496204395,-0.002227146329886409,2016
3,residual_load_xmk_mean,87.60307210837384,72.07565766412792,-15.52741444424592,2016
3,residual_load_xmk_std,87.60307210837384,87.60307210837384,0.0,2016
3,residual_load_xmk_z,87.60307210837384,87.64472246797632,0.04165035960248531,2016
3,solar_forecast,87.60307210837384,87.24468998990804,-0.3583821184657978,2016
3,solar_forecast_diff_1,87.60307210837384,87.92896684313511,0.3258947347612775,2016
3,solar_forecast_diff_24,87.60307210837384,85.87838611075473,-1.7246859976191047,2016
3,solar_forecast_diff_6,87.60307210837384,91.84581371402874,4.242741605654899,2016
3,solar_forecast_lag_1,87.60307210837384,86.36737486467729,-1.2356972436965492,2016
3,solar_forecast_lag_168,87.60307210837384,86.66689921771547,-0.9361728906583693,2016
3,solar_forecast_lag_2,87.60307210837384,86.52209082514,-1.0809812832338395,2016
3,solar_forecast_lag_24,87.60307210837384,96.14590922575809,8.542837117384252,2016
3,solar_forecast_lag_48,87.60307210837384,87.40285051719925,-0.20022159117458216,2016
3,solar_forecast_lag_6,87.60307210837384,88.0384978193235,0.43542571094965865,2016
3,solar_forecast_roll_mean_24,87.60307210837384,87.63390154564544,0.030829437271606253,2016
3,solar_forecast_roll_mean_6,87.60307210837384,87.72787542544997,0.1248033170761289,2016
3,solar_forecast_roll_mean_72,87.60307210837384,87.46650494585448,-0.13656716251935563,2016
3,solar_forecast_roll_std_24,87.60307210837384,87.6095585807074,0.0064864723335631425,2016
3,solar_forecast_roll_std_6,87.60307210837384,87.54776255626919,-0.05530955210464583,2016
3,solar_forecast_roll_std_72,87.60307210837384,87.6037394234397,0.000667315065868479,2016
3,solar_forecast_xmk_diff,87.60307210837384,87.51382366708665,-0.08924844128718235,2016
3,solar_forecast_xmk_mean,87.60307210837384,86.51584033713048,-1.0872317712433528,2016
3,solar_forecast_xmk_std,87.60307210837384,87.60307210837384,0.0,2016
3,solar_forecast_xmk_z,87.60307210837384,87.57785272158505,-0.0252193867887911,2016
3,solar_share,87.60307210837384,87.32588500459973,-0.2771871037741107,2016
3,stress_ratio,87.60307210837384,85.84970376551652,-1.7533683428573141,2016
3,stress_ratio_1819,87.60307210837384,87.5436532544487,-0.05941885392513768,2016
3,stress_ratio_sq,87.60307210837384,88.37705312122903,0.773981012855188,2016
3,surface_pressure,87.60307210837384,88.55841987242633,0.9553477640524903,2016
3,target_profile_m_mean,87.60307210837384,87.37457942124716,-0.2284926871266748,2016
3,target_profile_m_std,87.60307210837384,87.06592282576342,-0.5371492826104145,2016
3,target_profile_mh_mean,87.60307210837384,87.11885582426372,-0.4842162841101185,2016
3,target_profile_mh_std,87.60307210837384,87.04764879086734,-0.5554233175064951,2016
3,target_profile_mhd_mean,87.60307210837384,71.07369430307018,-16.529377805303653,2016
3,target_profile_mhd_std,87.60307210837384,58.95262775137262,-28.65044435700122,2016
3,temp_apparent_gap,87.60307210837384,87.81129393238845,0.20822182401461475,2016
3,temp_dew_spread,87.60307210837384,87.44539148234763,-0.15768062602620603,2016
3,visibility,87.60307210837384,87.70980314524516,0.10673103687132368,2016
3,weekofyear,87.60307210837384,87.57849256370197,-0.02457954467186596,2016
3,wet_bulb_temperature_2m,87.60307210837384,87.74907214876356,0.14600004038972259,2016
3,wind80_x_residual_load,87.60307210837384,87.68563900960802,0.08256690123418764,2016
3,wind_dir_cos,87.60307210837384,87.27442846177597,-0.32864364659786816,2016
3,wind_dir_sin,87.60307210837384,87.48953597041832,-0.11353613795552064,2016
3,wind_direction_80m,87.60307210837384,87.14819163980387,-0.4548804685699679,2016
3,wind_forecast,87.60307210837384,87.35912593124053,-0.24394617713331002,2016
3,wind_forecast_diff_1,87.60307210837384,87.79698702115148,0.19391491277764317,2016
3,wind_forecast_diff_24,87.60307210837384,85.58915820388815,-2.0139139044856904,2016
3,wind_forecast_diff_6,87.60307210837384,89.54858384623329,1.945511737859448,2016
3,wind_forecast_lag_1,87.60307210837384,83.50974525358893,-4.093326854784905,2016
3,wind_forecast_lag_168,87.60307210837384,87.71823450454997,0.11516239617613167,2016
3,wind_forecast_lag_2,87.60307210837384,81.06783486615552,-6.535237242218315,2016
3,wind_forecast_lag_24,87.60307210837384,86.83889865235821,-0.7641734560156266,2016
3,wind_forecast_lag_48,87.60307210837384,87.65003708538877,0.046964977014937404,2016
3,wind_forecast_lag_6,87.60307210837384,90.15842711065646,2.5553550022826244,2016
3,wind_forecast_roll_mean_24,87.60307210837384,89.77375971111253,2.1706876027386954,2016
3,wind_forecast_roll_mean_6,87.60307210837384,87.81129141314833,0.20821930477448802,2016
3,wind_forecast_roll_mean_72,87.60307210837384,88.64790453638273,1.0448324280088883,2016
3,wind_forecast_roll_std_24,87.60307210837384,87.03733690250394,-0.565735205869899,2016
3,wind_forecast_roll_std_6,87.60307210837384,96.95489066783591,9.351818559462075,2016
3,wind_forecast_roll_std_72,87.60307210837384,87.65280435349523,0.049732245121390406,2016
3,wind_forecast_xmk_diff,87.60307210837384,87.46595064275493,-0.13712146561890393,2016
3,wind_forecast_xmk_mean,87.60307210837384,86.13638009420362,-1.4666920141702207,2016
3,wind_forecast_xmk_std,87.60307210837384,87.60307210837384,0.0,2016
3,wind_forecast_xmk_z,87.60307210837384,87.61475853417082,0.01168642579698087,2016
3,wind_gust_speed_10m,87.60307210837384,79.63146196375219,-7.97161014462165,2016
3,wind_share,87.60307210837384,87.32245766151387,-0.28061444685997117,2016
3,wind_speed_10m,87.60307210837384,87.42723046838218,-0.1758416399916598,2016
3,wind_speed_80m,87.60307210837384,87.64368546221851,0.04061335384467668,2016
3,wind_speed_80m_xmk_diff,87.60307210837384,87.73356012592993,0.13048801755608963,2016
3,wind_speed_80m_xmk_mean,87.60307210837384,87.06940584812656,-0.5336662602472728,2016
3,wind_speed_80m_xmk_std,87.60307210837384,86.2250685134182,-1.3780035949556435,2016
3,wind_speed_80m_xmk_z,87.60307210837384,88.1921345149857,0.589062406611859,2016
3,ws_ratio_80_10,87.60307210837384,87.10934589958691,-0.4937262087869243,2016
4,air_temperature_2m,50.799676364593275,50.1945147424915,-0.6051616221017753,2016
4,air_temperature_2m_xmk_diff,50.799676364593275,50.89431434418327,0.0946379795899972,2016
4,air_temperature_2m_xmk_mean,50.799676364593275,53.61966169743821,2.8199853328449365,2016
4,air_temperature_2m_xmk_std,50.799676364593275,50.73136484099113,-0.06831152360214787,2016
4,air_temperature_2m_xmk_z,50.799676364593275,50.71434438883554,-0.08533197575773244,2016
4,apparent_temperature_2m,50.799676364593275,50.20485576581935,-0.5948205987739215,2016
