fold,group_id,group_size,baseline_rmse,rmse_permuted,delta
3,corr_3812964350,1,87.60307210837384,87.30207027124244,-0.3010018371313947
3,corr_4124592631,1,87.60307210837384,87.51446977059345,-0.08860233778038662
3,corr_4538094726,1,87.60307210837384,87.69017202848246,0.08709992010862777
3,corr_4551744002,1,87.60307210837384,86.36284194453779,-1.2402301638360456
3,corr_4567847955,2,87.60307210837384,88.29703741159211,0.6939653032182775
3,corr_4701171285,2,87.60307210837384,72.93246576330245,-14.670606345071391
3,corr_4744811163,1,87.60307210837384,86.55678657683104,-1.046285531542793
3,corr_4744990440,8,87.60307210837384,84.62195899837238,-2.981113110001459
3,corr_4783833261,1,87.60307210837384,87.56739513571921,-0.03567697265462755
3,corr_4917508798,1,87.60307210837384,87.60400616990484,0.0009340615309980649
3,corr_4926823990,1,87.60307210837384,88.0363808750167,0.43330876664286677
3,corr_5022224778,1,87.60307210837384,87.49297620412175,-0.11009590425209126
3,corr_5038114939,2,87.60307210837384,87.61437481556362,0.011302707189784655
3,corr_5239127947,1,87.60307210837384,86.85955349487914,-0.7435186134947003
3,corr_5380429766,1,87.60307210837384,87.59029279183446,-0.012779316539379693
3,corr_5391452390,1,87.60307210837384,87.69555357078495,0.09248146241111499
3,corr_5451305703,1,87.60307210837384,86.37169957865889,-1.231372529714946
3,corr_5747658029,1,87.60307210837384,87.50008077060444,-0.10299133776939584
3,corr_5818992375,2,87.60307210837384,87.97818641992517,0.3751143115513287
3,corr_5952747283,2,87.60307210837384,90.25923938440285,2.6561672760290094
3,corr_6084651262,1,87.60307210837384,87.40172645272882,-0.20134565564501372
3,corr_6181484385,1,87.60307210837384,87.58821034242189,-0.014861765951948769
3,corr_6250982779,2,87.60307210837384,87.61232670853356,0.009254600159721349
3,corr_6268504841,1,87.60307210837384,89.18247712850464,1.5794050201308067
3,corr_6296024613,1,87.60307210837384,86.73599716059056,-0.86707494778328
3,corr_6339531555,1,87.60307210837384,87.53595919322156,-0.06711291515227913
3,corr_6340545916,1,87.60307210837384,87.57372548856623,-0.029346619807611773
3,corr_6413704013,2,87.60307210837384,87.58420016183146,-0.018871946542375895
3,corr_6639926484,1,87.60307210837384,87.57721511679182,-0.025856991582017486
3,corr_6758112138,1,87.60307210837384,76.78642737122172,-10.816644737152117
3,corr_6816881002,1,87.60307210837384,87.30797349416723,-0.29509861420660854
3,corr_6975375423,1,87.60307210837384,87.60091313020325,-0.0021589781705841915
3,corr_6978208519,1,87.60307210837384,86.58704029753775,-1.0160318108360826
3,corr_7003117927,1,87.60307210837384,87.60476984857338,0.0016977401995461605
3,corr_7113557847,1,87.60307210837384,80.79545819683393,-6.807613911539903
3,corr_7139348282,1,87.60307210837384,88.01794907291783,0.4148769645439927
3,corr_7206706905,1,87.60307210837384,86.3772025708789,-1.225869537494944
